customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0164-ABCDE,Female,0,No,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.85,315.59,No
6092-ABCDE,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.15,281.36,No
6303-ABCDE,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.58,1787.07,Yes
6748-ABCDE,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.11,3890.9,No
6983-ABCDE,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),63.52,334.57,Yes
2010-ABCDE,Male,0,No,No,31,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.11,1512.57,Yes
3085-ABCDE,Female,1,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.95,938.18,No
0901-ABCDE,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),66.0,911.67,No
5508-ABCDE,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),65.15,128.72,Yes
2294-ABCDE,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),35.41,1025.18,No
4482-ABCDE,Male,0,No,Yes,18,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,55.9,957.96,No
3717-ABCDE,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,59.25,526.84,Yes
5841-ABCDE,Male,0,No,No,47,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,63.7,2920.32,No
1765-ABCDE,Male,0,Yes,Yes,48,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,57.89,2838.91,No
1550-ABCDE,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,56.35,113.69,Yes
3030-ABCDE,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.99,154.91,No
5310-ABCDE,Female,0,No,No,0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.52,45.52,Yes
2045-ABCDE,Female,1,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.77,63.39,Yes
0768-ABCDE,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,61.46,188.53,Yes
1509-ABCDE,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,54.59,115.15,Yes
6844-ABCDE,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.47,1725.7,No
4518-ABCDE,Female,0,No,No,35,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,52.44,1748.14,No
4220-ABCDE,Male,0,No,Yes,12,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,45.59,521.74,Yes
5850-ABCDE,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,77.43,225.54,No
4598-ABCDE,Male,1,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.82,1224.05,No
3293-ABCDE,Male,0,No,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.76,837.88,No
0820-ABCDE,Male,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.34,4561.68,Yes
1404-ABCDE,Female,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.92,1042.41,No
1383-ABCDE,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),63.54,738.18,No
2149-ABCDE,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.76,818.1,Yes
1639-ABCDE,Female,0,No,Yes,10,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,60.2,602.74,No
6772-ABCDE,Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.12,834.15,Yes
0400-ABCDE,Female,0,Yes,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,453.85,No
0883-ABCDE,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.18,1180.91,Yes
3566-ABCDE,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),54.17,702.75,No
6289-ABCDE,Female,0,Yes,No,2,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,67.57,134.11,Yes
1180-ABCDE,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.5,987.88,No
4245-ABCDE,Male,0,No,No,17,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,53.96,897.48,Yes
4794-ABCDE,Male,0,Yes,Yes,29,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.14,1571.24,No
2131-ABCDE,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,75.41,310.59,Yes
0457-ABCDE,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),72.08,3152.0,No
1951-ABCDE,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.71,838.33,Yes
0690-ABCDE,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),56.12,56.12,No
5562-ABCDE,Female,0,No,No,45,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,71.03,3289.76,Yes
1954-ABCDE,Female,0,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.97,901.32,No
2711-ABCDE,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),55.13,824.15,Yes
5217-ABCDE,Male,0,No,Yes,2,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,43.16,77.43,No
4350-ABCDE,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,42.95,86.46,No
6110-ABCDE,Female,0,No,No,1,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,42.71,43.3,Yes
1885-ABCDE,Male,0,No,No,33,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,31.18,1129.7,Yes
6340-ABCDE,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.92,514.02,No
6219-ABCDE,Male,0,No,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.91,608.73,No
2495-ABCDE,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.18,130.92,No
3037-ABCDE,Male,1,Yes,Yes,4,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.33,258.16,Yes
3604-ABCDE,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.41,1252.29,No
0846-ABCDE,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),32.83,511.88,No
0543-ABCDE,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),66.32,1354.8,No
3725-ABCDE,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,50.02,984.38,No
4188-ABCDE,Female,0,No,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,75.37,2874.52,Yes
3680-ABCDE,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),42.88,3058.06,No
5621-ABCDE,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),54.04,54.04,No
6750-ABCDE,Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.69,450.96,Yes
4824-ABCDE,Male,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.38,773.47,No
2965-ABCDE,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),71.03,713.45,No
2530-ABCDE,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.42,2791.49,Yes
1049-ABCDE,Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.14,29.17,Yes
1961-ABCDE,Male,0,No,No,56,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,57.48,3377.01,No
2531-ABCDE,Female,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),37.28,1074.12,No
5175-ABCDE,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.29,115.14,Yes
0238-ABCDE,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.19,2350.57,No
1134-ABCDE,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.76,1300.11,Yes
5825-ABCDE,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,47.99,1259.6,Yes
4260-ABCDE,Male,0,No,No,17,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,57.87,956.62,Yes
5194-ABCDE,Female,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),80.56, ,Yes
5282-ABCDE,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,88.89,3339.05,No
6728-ABCDE,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.21,269.91,Yes
2979-ABCDE,Female,0,No,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,341.26,Yes
5573-ABCDE,Female,0,No,Yes,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.07,2281.98,Yes
5407-ABCDE,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.33,195.36,Yes
4744-ABCDE,Female,1,No,No,5,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),59.61,308.0,Yes
3920-ABCDE,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.66,4188.99,Yes
3139-ABCDE,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.17,1200.71,No
6280-ABCDE,Male,0,No,Yes,1,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,59.51,59.51,No
4074-ABCDE,Female,1,No,No,22,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,47.64,1114.54,No
6048-ABCDE,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.43,1025.4,Yes
3230-ABCDE,Male,1,No,No,0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.51,55.51,No
1827-ABCDE,Male,0,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,49.75,448.48,No
0594-ABCDE,Male,0,No,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),76.01,235.6,Yes
2726-ABCDE,Male,1,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.74,44.74,No
4138-ABCDE,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.29,712.3,Yes
0561-ABCDE,Female,1,No,Yes,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,72.15,209.38,Yes
5514-ABCDE,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.45,2126.94,Yes
4943-ABCDE,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.71,184.39,Yes
0244-ABCDE,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.11,455.21,No
4438-ABCDE,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,36.79,2653.91,No
4869-ABCDE,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.2,3116.34,No
0406-ABCDE,Female,0,No,Yes,34,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),37.53,1446.22,Yes
1443-ABCDE,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.86,486.85,Yes
0262-ABCDE,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.09,2987.54,Yes
4710-ABCDE,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.64,124.24,Yes
7018-ABCDE,Male,0,No,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),54.88,1584.03,No
1690-ABCDE,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,37.05,72.73,Yes
1726-ABCDE,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),68.18,418.12,No
2497-ABCDE,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,42.17,220.86,Yes
6710-ABCDE,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,81.93,6066.88,No
0341-ABCDE,Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),62.82,3766.23,No
4902-ABCDE,Male,1,Yes,No,9,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,44.36,374.78,Yes
1602-ABCDE,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,65.64,870.75,No
4577-ABCDE,Male,0,Yes,No,9,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),54.67,488.52,Yes
3726-ABCDE,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.5,62.65,Yes
6975-ABCDE,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),38.03,1675.83,No
2786-ABCDE,Male,0,No,Yes,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),48.23,993.39,Yes
1524-ABCDE,Male,1,No,No,17,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),31.91,560.66,Yes
5239-ABCDE,Male,1,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.74,1194.11,Yes
6247-ABCDE,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.96,1064.03,No
6522-ABCDE,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,66.91,2197.03,No
1767-ABCDE,Female,0,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.38,93.14,No
6948-ABCDE,Male,0,Yes,Yes,1,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),48.77,49.57,No
4038-ABCDE,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),78.07,78.07,Yes
5563-ABCDE,Male,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.97,452.52,No
5704-ABCDE,Male,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),41.83,979.99,No
6582-ABCDE,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,73.06,2171.24,No
0364-ABCDE,Female,0,No,No,14,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),48.39,687.17,No
6967-ABCDE,Female,1,No,No,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),57.55,57.55,Yes
6935-ABCDE,Female,0,Yes,Yes,72,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),57.74,4238.12,Yes
4444-ABCDE,Male,0,No,Yes,37,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,41.55,1498.62,Yes
5611-ABCDE,Male,0,No,No,13,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),47.02,605.96,Yes
6501-ABCDE,Male,1,Yes,Yes,15,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,62.7,941.06,Yes
2563-ABCDE,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,59.62,1819.53,No
6681-ABCDE,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,175.68,Yes
6454-ABCDE,Male,1,No,Yes,2,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,53.26,110.16,Yes
3084-ABCDE,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,54.17,54.17,No
6485-ABCDE,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),63.64,411.81,Yes
2103-ABCDE,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),60.94,611.78,Yes
0633-ABCDE,Female,0,Yes,No,47,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),35.62,1600.83,No
2494-ABCDE,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,69.93,3495.16,Yes
2666-ABCDE,Male,0,No,Yes,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,50.59,1996.24,No
5098-ABCDE,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),70.44,71.39,Yes
4407-ABCDE,Female,1,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),73.5,860.26,No
5166-ABCDE,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.9,1531.6,Yes
4988-ABCDE,Female,0,Yes,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.15,1392.0,No
2335-ABCDE,Male,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.77,55.04,No
6239-ABCDE,Female,0,Yes,No,19,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,44.48,817.18,Yes
3620-ABCDE,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.87,925.44,No
3884-ABCDE,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),70.74,276.43,Yes
5274-ABCDE,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,81.61,2474.66,Yes
